,pax_id,origin,destination,treq,tdep,ttrav,tarr,tdrop,shareable,schedule_id,dist,car_park_cost,dest_center,ride_id,position,sim_schedule
465,465,44878928,4228809539,2021-11-01 15:19:52,,0 days 00:04:59,2021-11-01 15:24:51,,False,,2992,7.5,False,465,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.487893e+07  NaN   465.0     o
2  4.228810e+09  NaN   465.0     d"
466,466,2106976223,44790565,2021-11-01 15:20:30,,0 days 00:04:31,2021-11-01 15:25:01,,False,,2712,7.5,False,466,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  2.106976e+09  NaN   466.0     o
2  4.479056e+07  NaN   466.0     d"
467,467,4246212797,3377240326,2021-11-01 15:21:16,,0 days 00:04:03,2021-11-01 15:25:19,,False,,2433,7.5,False,467,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.246213e+09  NaN   467.0     o
2  3.377240e+09  NaN   467.0     d"
468,468,5509265887,1571091924,2021-11-01 15:21:21,,0 days 00:05:31,2021-11-01 15:26:52,,False,,3318,7.5,False,468,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  5.509266e+09  NaN   468.0     o
2  1.571092e+09  NaN   468.0     d"
469,469,559635312,44738225,2021-11-01 15:21:35,,0 days 00:05:16,2021-11-01 15:26:51,,False,,3162,7.5,False,469,0,"          node time  req_id    od
0          NaN  NaN     NaN  None
1  559635312.0  NaN   469.0     o
2   44738225.0  NaN   469.0     d"
470,470,44789407,1854067403,2021-11-01 15:21:51,,0 days 00:04:20,2021-11-01 15:26:11,,False,,2602,7.5,False,470,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.478941e+07  NaN   470.0     o
2  1.854067e+09  NaN   470.0     d"
471,471,44773017,44727438,2021-11-01 15:22:08,,0 days 00:05:58,2021-11-01 15:28:06,,False,,3583,7.5,False,471,0,"         node time  req_id    od
0         NaN  NaN     NaN  None
1  44773017.0  NaN   471.0     o
2  44727438.0  NaN   471.0     d"
472,472,4349049055,549920740,2021-11-01 15:22:40,,0 days 00:03:51,2021-11-01 15:26:31,,False,,2319,7.5,False,472,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.349049e+09  NaN   472.0     o
2  5.499207e+08  NaN   472.0     d"
473,473,630748806,44739609,2021-11-01 15:25:03,,0 days 00:06:19,2021-11-01 15:31:22,,False,,3790,7.5,False,473,0,"          node time  req_id    od
0          NaN  NaN     NaN  None
1  630748806.0  NaN   473.0     o
2   44739609.0  NaN   473.0     d"
474,474,2381861250,44779743,2021-11-01 15:25:07,,0 days 00:04:51,2021-11-01 15:29:58,,False,,2916,7.5,False,474,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  2.381861e+09  NaN   474.0     o
2  4.477974e+07  NaN   474.0     d"
475,475,1530303740,1391417164,2021-11-01 15:28:35,,0 days 00:03:50,2021-11-01 15:32:25,,False,,2307,7.5,False,475,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.530304e+09  NaN   475.0     o
2  1.391417e+09  NaN   475.0     d"
476,476,1584550971,44815814,2021-11-01 15:30:20,,0 days 00:04:33,2021-11-01 15:34:53,,False,,2731,7.5,False,476,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.584551e+09  NaN   476.0     o
2  4.481581e+07  NaN   476.0     d"
477,477,44867166,44819450,2021-11-01 15:30:54,,0 days 00:03:42,2021-11-01 15:34:36,,False,,2222,7.5,False,477,0,"         node time  req_id    od
0         NaN  NaN     NaN  None
1  44867166.0  NaN   477.0     o
2  44819450.0  NaN   477.0     d"
478,478,479577554,1391417404,2021-11-01 15:31:00,,0 days 00:04:50,2021-11-01 15:35:50,,False,,2904,7.5,False,478,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.795776e+08  NaN   478.0     o
2  1.391417e+09  NaN   478.0     d"
479,479,44858065,44810830,2021-11-01 15:33:35,,0 days 00:03:27,2021-11-01 15:37:02,,False,,2071,7.5,False,479,0,"         node time  req_id    od
0         NaN  NaN     NaN  None
1  44858065.0  NaN   479.0     o
2  44810830.0  NaN   479.0     d"
480,480,44861089,2162658839,2021-11-01 15:34:54,,0 days 00:03:56,2021-11-01 15:38:50,,False,,2363,7.5,False,480,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.486109e+07  NaN   480.0     o
2  2.162659e+09  NaN   480.0     d"
481,481,44909275,1576632851,2021-11-01 15:35:24,,0 days 00:06:31,2021-11-01 15:41:55,,False,,3917,7.5,False,481,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.490928e+07  NaN   481.0     o
2  1.576633e+09  NaN   481.0     d"
482,482,44715978,4349049083,2021-11-01 15:38:28,,0 days 00:05:17,2021-11-01 15:43:45,,False,,3175,7.5,False,482,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.471598e+07  NaN   482.0     o
2  4.349049e+09  NaN   482.0     d"
483,483,44844070,1833104242,2021-11-01 15:38:54,,0 days 00:04:30,2021-11-01 15:43:24,,False,,2700,7.5,False,483,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.484407e+07  NaN   483.0     o
2  1.833104e+09  NaN   483.0     d"
484,484,1568976634,5356459940,2021-11-01 15:39:28,,0 days 00:03:50,2021-11-01 15:43:18,,False,,2306,7.5,False,484,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.568977e+09  NaN   484.0     o
2  5.356460e+09  NaN   484.0     d"
485,485,44795688,4554554060,2021-11-01 15:39:48,,0 days 00:05:16,2021-11-01 15:45:04,,False,,3160,7.5,False,485,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.479569e+07  NaN   485.0     o
2  4.554554e+09  NaN   485.0     d"
486,486,44813852,44767106,2021-11-01 15:40:17,,0 days 00:04:36,2021-11-01 15:44:53,,False,,2769,7.5,False,486,0,"         node time  req_id    od
0         NaN  NaN     NaN  None
1  44813852.0  NaN   486.0     o
2  44767106.0  NaN   486.0     d"
487,487,44773458,4017942939,2021-11-01 15:41:18,,0 days 00:05:34,2021-11-01 15:46:52,,False,,3343,7.5,False,487,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.477346e+07  NaN   487.0     o
2  4.017943e+09  NaN   487.0     d"
488,488,1436427064,44851133,2021-11-01 15:43:06,,0 days 00:05:02,2021-11-01 15:48:08,,False,,3027,7.5,False,488,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.436427e+09  NaN   488.0     o
2  4.485113e+07  NaN   488.0     d"
489,489,4552156190,5124502146,2021-11-01 15:43:40,,0 days 00:05:59,2021-11-01 15:49:39,,False,,3595,7.5,False,489,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.552156e+09  NaN   489.0     o
2  5.124502e+09  NaN   489.0     d"
490,490,7229895332,1413910876,2021-11-01 15:44:21,,0 days 00:04:48,2021-11-01 15:49:09,,False,,2884,7.5,False,490,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  7.229895e+09  NaN   490.0     o
2  1.413911e+09  NaN   490.0     d"
491,491,486605682,1569975197,2021-11-01 15:44:57,,0 days 00:04:24,2021-11-01 15:49:21,,False,,2646,7.5,False,491,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.866057e+08  NaN   491.0     o
2  1.569975e+09  NaN   491.0     d"
492,492,1391417164,479575360,2021-11-01 15:44:57,,0 days 00:04:45,2021-11-01 15:49:42,,False,,2850,7.5,False,492,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.391417e+09  NaN   492.0     o
2  4.795754e+08  NaN   492.0     d"
493,493,44770471,44846571,2021-11-01 15:46:34,,0 days 00:04:52,2021-11-01 15:51:26,,False,,2927,7.5,False,493,0,"         node time  req_id    od
0         NaN  NaN     NaN  None
1  44770471.0  NaN   493.0     o
2  44846571.0  NaN   493.0     d"
494,494,1413911023,1552651470,2021-11-01 15:47:27,,0 days 00:03:26,2021-11-01 15:50:53,,False,,2065,7.5,False,494,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.413911e+09  NaN   494.0     o
2  1.552651e+09  NaN   494.0     d"
495,495,1410536856,44834656,2021-11-01 15:47:40,,0 days 00:05:02,2021-11-01 15:52:42,,False,,3024,7.5,False,495,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.410537e+09  NaN   495.0     o
2  4.483466e+07  NaN   495.0     d"
496,496,4502921354,4968645027,2021-11-01 15:47:40,,0 days 00:07:07,2021-11-01 15:54:47,,False,,4277,7.5,False,496,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.502921e+09  NaN   496.0     o
2  4.968645e+09  NaN   496.0     d"
497,497,3379659699,44821566,2021-11-01 15:48:11,,0 days 00:08:43,2021-11-01 15:56:54,,False,,5230,7.5,False,497,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  3.379660e+09  NaN   497.0     o
2  4.482157e+07  NaN   497.0     d"
498,498,1563023404,1584013869,2021-11-01 15:49:58,,0 days 00:04:28,2021-11-01 15:54:26,,False,,2688,7.5,False,498,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.563023e+09  NaN   498.0     o
2  1.584014e+09  NaN   498.0     d"
499,499,44779743,44887249,2021-11-01 15:54:28,,0 days 00:06:18,2021-11-01 16:00:46,,False,,3784,7.5,False,499,0,"         node time  req_id    od
0         NaN  NaN     NaN  None
1  44779743.0  NaN   499.0     o
2  44887249.0  NaN   499.0     d"
500,500,44710713,1448535913,2021-11-01 15:55:49,,0 days 00:06:13,2021-11-01 16:02:02,,False,,3736,7.5,False,500,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.471071e+07  NaN   500.0     o
2  1.448536e+09  NaN   500.0     d"
501,501,44858832,4228809539,2021-11-01 15:57:09,,0 days 00:04:39,2021-11-01 16:01:48,,False,,2797,7.5,False,501,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.485883e+07  NaN   501.0     o
2  4.228810e+09  NaN   501.0     d"
502,502,582004873,3669218076,2021-11-01 16:00:37,,0 days 00:04:04,2021-11-01 16:04:41,,False,,2443,7.5,False,502,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  5.820049e+08  NaN   502.0     o
2  3.669218e+09  NaN   502.0     d"
503,503,672526443,3216669367,2021-11-01 16:00:47,,0 days 00:05:10,2021-11-01 16:05:57,,False,,3106,7.5,False,503,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  6.725264e+08  NaN   503.0     o
2  3.216669e+09  NaN   503.0     d"
504,504,1679761099,311132084,2021-11-01 16:02:00,,0 days 00:04:20,2021-11-01 16:06:20,,False,,2600,7.5,False,504,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.679761e+09  NaN   504.0     o
2  3.111321e+08  NaN   504.0     d"
505,505,44817967,1435362481,2021-11-01 16:02:19,,0 days 00:06:53,2021-11-01 16:09:12,,False,,4139,7.5,False,505,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.481797e+07  NaN   505.0     o
2  1.435362e+09  NaN   505.0     d"
506,506,44905729,4617340496,2021-11-01 16:03:26,,0 days 00:04:55,2021-11-01 16:08:21,,False,,2950,7.5,False,506,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.490573e+07  NaN   506.0     o
2  4.617340e+09  NaN   506.0     d"
507,507,44846551,3581094279,2021-11-01 16:04:12,,0 days 00:04:41,2021-11-01 16:08:53,,False,,2818,7.5,False,507,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.484655e+07  NaN   507.0     o
2  3.581094e+09  NaN   507.0     d"
508,508,44740937,44838797,2021-11-01 16:04:13,,0 days 00:05:11,2021-11-01 16:09:24,,False,,3115,7.5,False,508,0,"         node time  req_id    od
0         NaN  NaN     NaN  None
1  44740937.0  NaN   508.0     o
2  44838797.0  NaN   508.0     d"
509,509,667470905,44804961,2021-11-01 16:05:10,,0 days 00:04:37,2021-11-01 16:09:47,,False,,2779,7.5,False,509,0,"          node time  req_id    od
0          NaN  NaN     NaN  None
1  667470905.0  NaN   509.0     o
2   44804961.0  NaN   509.0     d"
510,510,1402771499,1413911023,2021-11-01 16:06:02,,0 days 00:06:48,2021-11-01 16:12:50,,False,,4089,7.5,False,510,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.402771e+09  NaN   510.0     o
2  1.413911e+09  NaN   510.0     d"
511,511,1552651470,2298434570,2021-11-01 16:07:57,,0 days 00:04:06,2021-11-01 16:12:03,,False,,2464,7.5,False,511,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.552651e+09  NaN   511.0     o
2  2.298435e+09  NaN   511.0     d"
512,512,1552650403,1449050795,2021-11-01 16:09:50,,0 days 00:04:02,2021-11-01 16:13:52,,False,,2422,7.5,False,512,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.552650e+09  NaN   512.0     o
2  1.449051e+09  NaN   512.0     d"
513,513,1575265438,4349049067,2021-11-01 16:11:05,,0 days 00:03:52,2021-11-01 16:14:57,,False,,2327,7.5,False,513,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.575265e+09  NaN   513.0     o
2  4.349049e+09  NaN   513.0     d"
514,514,44726123,2804747839,2021-11-01 16:11:06,,0 days 00:08:18,2021-11-01 16:19:24,,False,,4984,7.5,False,514,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.472612e+07  NaN   514.0     o
2  2.804748e+09  NaN   514.0     d"
515,515,736792564,44844067,2021-11-01 16:12:29,,0 days 00:05:10,2021-11-01 16:17:39,,False,,3106,7.5,False,515,0,"          node time  req_id    od
0          NaN  NaN     NaN  None
1  736792564.0  NaN   515.0     o
2   44844067.0  NaN   515.0     d"
516,516,1402734822,44847008,2021-11-01 16:12:47,,0 days 00:04:28,2021-11-01 16:17:15,,False,,2686,7.5,False,516,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.402735e+09  NaN   516.0     o
2  4.484701e+07  NaN   516.0     d"
517,517,1435362475,44816467,2021-11-01 16:13:14,,0 days 00:03:27,2021-11-01 16:16:41,,False,,2071,7.5,False,517,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.435362e+09  NaN   517.0     o
2  4.481647e+07  NaN   517.0     d"
518,518,1402734957,1413910854,2021-11-01 16:14:07,,0 days 00:04:33,2021-11-01 16:18:40,,False,,2736,7.5,False,518,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.402735e+09  NaN   518.0     o
2  1.413911e+09  NaN   518.0     d"
519,519,44852429,100302898,2021-11-01 16:14:19,,0 days 00:05:43,2021-11-01 16:20:02,,False,,3434,7.5,False,519,0,"          node time  req_id    od
0          NaN  NaN     NaN  None
1   44852429.0  NaN   519.0     o
2  100302898.0  NaN   519.0     d"
520,520,44725570,1410537016,2021-11-01 16:16:05,,0 days 00:07:37,2021-11-01 16:23:42,,False,,4573,7.5,False,520,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.472557e+07  NaN   520.0     o
2  1.410537e+09  NaN   520.0     d"
521,521,1448535898,44862985,2021-11-01 16:16:59,,0 days 00:04:24,2021-11-01 16:21:23,,False,,2648,7.5,False,521,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.448536e+09  NaN   521.0     o
2  4.486298e+07  NaN   521.0     d"
522,522,44744585,479575362,2021-11-01 16:17:35,,0 days 00:07:25,2021-11-01 16:25:00,,False,,4458,7.5,False,522,0,"          node time  req_id    od
0          NaN  NaN     NaN  None
1   44744585.0  NaN   522.0     o
2  479575362.0  NaN   522.0     d"
523,523,390922808,260123525,2021-11-01 16:19:30,,0 days 00:05:05,2021-11-01 16:24:35,,False,,3050,7.5,False,523,0,"          node time  req_id    od
0          NaN  NaN     NaN  None
1  390922808.0  NaN   523.0     o
2  260123525.0  NaN   523.0     d"
524,524,1583992775,44821566,2021-11-01 16:22:10,,0 days 00:06:40,2021-11-01 16:28:50,,False,,4003,7.5,False,524,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.583993e+09  NaN   524.0     o
2  4.482157e+07  NaN   524.0     d"
525,525,2381851915,3216669367,2021-11-01 16:23:29,,0 days 00:05:24,2021-11-01 16:28:53,,False,,3240,7.5,False,525,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  2.381852e+09  NaN   525.0     o
2  3.216669e+09  NaN   525.0     d"
526,526,1608998282,339548365,2021-11-01 16:23:39,,0 days 00:04:54,2021-11-01 16:28:33,,False,,2949,7.5,False,526,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.608998e+09  NaN   526.0     o
2  3.395484e+08  NaN   526.0     d"
527,527,7229895331,44792321,2021-11-01 16:23:55,,0 days 00:05:32,2021-11-01 16:29:27,,False,,3321,7.5,False,527,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  7.229895e+09  NaN   527.0     o
2  4.479232e+07  NaN   527.0     d"
528,528,44866152,44821027,2021-11-01 16:24:32,,0 days 00:04:04,2021-11-01 16:28:36,,False,,2447,7.5,False,528,0,"         node time  req_id    od
0         NaN  NaN     NaN  None
1  44866152.0  NaN   528.0     o
2  44821027.0  NaN   528.0     d"
529,529,44788956,1576641163,2021-11-01 16:25:11,,0 days 00:03:56,2021-11-01 16:29:07,,False,,2369,7.5,False,529,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.478896e+07  NaN   529.0     o
2  1.576641e+09  NaN   529.0     d"
530,530,5750212521,5507717333,2021-11-01 16:26:07,,0 days 00:05:01,2021-11-01 16:31:08,,False,,3015,7.5,False,530,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  5.750213e+09  NaN   530.0     o
2  5.507717e+09  NaN   530.0     d"
531,531,1448535839,2321923795,2021-11-01 16:26:27,,0 days 00:04:39,2021-11-01 16:31:06,,False,,2795,7.5,False,531,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.448536e+09  NaN   531.0     o
2  2.321924e+09  NaN   531.0     d"
532,532,1569646643,1519889977,2021-11-01 16:26:48,,0 days 00:06:28,2021-11-01 16:33:16,,False,,3889,7.5,False,532,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.569647e+09  NaN   532.0     o
2  1.519890e+09  NaN   532.0     d"
533,533,1421472378,5079641539,2021-11-01 16:26:49,,0 days 00:03:24,2021-11-01 16:30:13,,False,,2044,7.5,False,533,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.421472e+09  NaN   533.0     o
2  5.079642e+09  NaN   533.0     d"
534,534,1413911131,44838791,2021-11-01 16:27:28,,0 days 00:04:28,2021-11-01 16:31:56,,False,,2682,7.5,False,534,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.413911e+09  NaN   534.0     o
2  4.483879e+07  NaN   534.0     d"
535,535,44832709,1667696847,2021-11-01 16:28:41,,0 days 00:05:52,2021-11-01 16:34:33,,False,,3523,7.5,False,535,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.483271e+07  NaN   535.0     o
2  1.667697e+09  NaN   535.0     d"
536,536,44699979,44774832,2021-11-01 16:29:31,,0 days 00:05:07,2021-11-01 16:34:38,,False,,3079,7.5,False,536,0,"         node time  req_id    od
0         NaN  NaN     NaN  None
1  44699979.0  NaN   536.0     o
2  44774832.0  NaN   536.0     d"
537,537,44892653,4300758655,2021-11-01 16:30:02,,0 days 00:04:09,2021-11-01 16:34:11,,False,,2491,7.5,False,537,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.489265e+07  NaN   537.0     o
2  4.300759e+09  NaN   537.0     d"
538,538,1679761158,1576712950,2021-11-01 16:30:21,,0 days 00:05:57,2021-11-01 16:36:18,,False,,3571,7.5,False,538,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.679761e+09  NaN   538.0     o
2  1.576713e+09  NaN   538.0     d"
539,539,610474431,44818486,2021-11-01 16:32:41,,0 days 00:04:48,2021-11-01 16:37:29,,False,,2888,7.5,False,539,0,"          node time  req_id    od
0          NaN  NaN     NaN  None
1  610474431.0  NaN   539.0     o
2   44818486.0  NaN   539.0     d"
540,540,1584013904,44730102,2021-11-01 16:32:42,,0 days 00:04:09,2021-11-01 16:36:51,,False,,2495,7.5,False,540,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.584014e+09  NaN   540.0     o
2  4.473010e+07  NaN   540.0     d"
541,541,1571087335,2321923801,2021-11-01 16:33:41,,0 days 00:04:40,2021-11-01 16:38:21,,False,,2805,7.5,False,541,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.571087e+09  NaN   541.0     o
2  2.321924e+09  NaN   541.0     d"
542,542,260125197,44817944,2021-11-01 16:33:48,,0 days 00:03:51,2021-11-01 16:37:39,,False,,2318,7.5,False,542,0,"          node time  req_id    od
0          NaN  NaN     NaN  None
1  260125197.0  NaN   542.0     o
2   44817944.0  NaN   542.0     d"
543,543,1413910851,1569975267,2021-11-01 16:35:41,,0 days 00:03:26,2021-11-01 16:39:07,,False,,2067,7.5,False,543,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.413911e+09  NaN   543.0     o
2  1.569975e+09  NaN   543.0     d"
544,544,44822077,8367860556,2021-11-01 16:36:27,,0 days 00:04:53,2021-11-01 16:41:20,,False,,2932,7.5,False,544,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.482208e+07  NaN   544.0     o
2  8.367861e+09  NaN   544.0     d"
545,545,715714846,1571091619,2021-11-01 16:37:42,,0 days 00:05:06,2021-11-01 16:42:48,,False,,3065,7.5,False,545,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  7.157148e+08  NaN   545.0     o
2  1.571092e+09  NaN   545.0     d"
546,546,565046992,44871798,2021-11-01 16:39:19,,0 days 00:03:31,2021-11-01 16:42:50,,False,,2112,7.5,False,546,0,"          node time  req_id    od
0          NaN  NaN     NaN  None
1  565046992.0  NaN   546.0     o
2   44871798.0  NaN   546.0     d"
547,547,1448535909,44871798,2021-11-01 16:41:14,,0 days 00:04:41,2021-11-01 16:45:55,,False,,2814,7.5,False,547,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.448536e+09  NaN   547.0     o
2  4.487180e+07  NaN   547.0     d"
548,548,1965457552,1608998291,2021-11-01 16:41:41,,0 days 00:04:17,2021-11-01 16:45:58,,False,,2570,7.5,False,548,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.965458e+09  NaN   548.0     o
2  1.608998e+09  NaN   548.0     d"
549,549,247714490,1530303735,2021-11-01 16:42:40,,0 days 00:04:13,2021-11-01 16:46:53,,False,,2535,7.5,False,549,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  2.477145e+08  NaN   549.0     o
2  1.530304e+09  NaN   549.0     d"
550,550,1679761094,44833595,2021-11-01 16:43:14,,0 days 00:08:10,2021-11-01 16:51:24,,False,,4909,7.5,False,550,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.679761e+09  NaN   550.0     o
2  4.483360e+07  NaN   550.0     d"
551,551,44864981,44759037,2021-11-01 16:44:58,,0 days 00:05:32,2021-11-01 16:50:30,,False,,3325,7.5,False,551,0,"         node time  req_id    od
0         NaN  NaN     NaN  None
1  44864981.0  NaN   551.0     o
2  44759037.0  NaN   551.0     d"
552,552,2162658839,1608998210,2021-11-01 16:45:12,,0 days 00:03:23,2021-11-01 16:48:35,,False,,2037,7.5,False,552,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  2.162659e+09  NaN   552.0     o
2  1.608998e+09  NaN   552.0     d"
553,553,44744585,44845664,2021-11-01 16:46:18,,0 days 00:05:41,2021-11-01 16:51:59,,False,,3417,7.5,False,553,0,"         node time  req_id    od
0         NaN  NaN     NaN  None
1  44744585.0  NaN   553.0     o
2  44845664.0  NaN   553.0     d"
554,554,44733375,1474883281,2021-11-01 16:47:48,,0 days 00:04:56,2021-11-01 16:52:44,,False,,2964,7.5,False,554,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.473338e+07  NaN   554.0     o
2  1.474883e+09  NaN   554.0     d"
555,555,1668136736,4986579676,2021-11-01 16:47:51,,0 days 00:10:16,2021-11-01 16:58:07,,False,,6166,7.5,False,555,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.668137e+09  NaN   555.0     o
2  4.986580e+09  NaN   555.0     d"
556,556,479575357,620834410,2021-11-01 16:48:50,,0 days 00:04:43,2021-11-01 16:53:33,,False,,2838,7.5,False,556,0,"          node time  req_id    od
0          NaN  NaN     NaN  None
1  479575357.0  NaN   556.0     o
2  620834410.0  NaN   556.0     d"
557,557,1402734944,4349049062,2021-11-01 16:49:16,,0 days 00:03:42,2021-11-01 16:52:58,,False,,2223,7.5,False,557,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.402735e+09  NaN   557.0     o
2  4.349049e+09  NaN   557.0     d"
558,558,1668136731,44807530,2021-11-01 16:49:30,,0 days 00:06:08,2021-11-01 16:55:38,,False,,3681,7.5,False,558,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.668137e+09  NaN   558.0     o
2  4.480753e+07  NaN   558.0     d"
559,559,5052031931,1435362490,2021-11-01 16:51:52,,0 days 00:08:15,2021-11-01 17:00:07,,False,,4950,7.5,False,559,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  5.052032e+09  NaN   559.0     o
2  1.435362e+09  NaN   559.0     d"
560,560,44841998,44801590,2021-11-01 16:52:20,,0 days 00:07:16,2021-11-01 16:59:36,,False,,4369,7.5,False,560,0,"         node time  req_id    od
0         NaN  NaN     NaN  None
1  44841998.0  NaN   560.0     o
2  44801590.0  NaN   560.0     d"
561,561,1608998291,484468704,2021-11-01 16:52:38,,0 days 00:04:16,2021-11-01 16:56:54,,False,,2562,7.5,False,561,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.608998e+09  NaN   561.0     o
2  4.844687e+08  NaN   561.0     d"
562,562,44808574,4831030183,2021-11-01 16:52:58,,0 days 00:05:24,2021-11-01 16:58:22,,False,,3246,7.5,False,562,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.480857e+07  NaN   562.0     o
2  4.831030e+09  NaN   562.0     d"
563,563,7098466876,4968645028,2021-11-01 16:53:56,,0 days 00:05:14,2021-11-01 16:59:10,,False,,3142,7.5,False,563,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  7.098467e+09  NaN   563.0     o
2  4.968645e+09  NaN   563.0     d"
564,564,1583992771,1421472376,2021-11-01 16:54:07,,0 days 00:03:36,2021-11-01 16:57:43,,False,,2164,7.5,False,564,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.583993e+09  NaN   564.0     o
2  1.421472e+09  NaN   564.0     d"
565,565,44787298,44834683,2021-11-01 16:54:44,,0 days 00:05:19,2021-11-01 17:00:03,,False,,3193,7.5,False,565,0,"         node time  req_id    od
0         NaN  NaN     NaN  None
1  44787298.0  NaN   565.0     o
2  44834683.0  NaN   565.0     d"
566,566,44841079,1361122139,2021-11-01 16:55:05,,0 days 00:04:15,2021-11-01 16:59:20,,False,,2552,7.5,False,566,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.484108e+07  NaN   566.0     o
2  1.361122e+09  NaN   566.0     d"
567,567,1583992775,4617340491,2021-11-01 16:56:35,,0 days 00:05:47,2021-11-01 17:02:22,,False,,3470,7.5,False,567,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.583993e+09  NaN   567.0     o
2  4.617340e+09  NaN   567.0     d"
