,pax_id,origin,destination,treq,tdep,ttrav,tarr,tdrop,shareable,schedule_id,dist,car_park_cost,dest_center,platform,ride_id,position,sim_schedule
204,204,1421472381,44784312,2023-06-24 11:33:38,,0 days 00:06:35,2023-06-24 11:40:13,,False,,3957,7.5,False,100,204,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.421472e+09  NaN   204.0     o
2  4.478431e+07  NaN   204.0     d"
205,205,1371031395,44787298,2023-06-24 11:34:00,,0 days 00:04:52,2023-06-24 11:38:52,,False,,2927,7.5,False,100,205,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.371031e+09  NaN   205.0     o
2  4.478730e+07  NaN   205.0     d"
206,206,2374392592,1413910874,2023-06-24 11:35:43,,0 days 00:03:57,2023-06-24 11:39:40,,False,,2378,7.5,False,100,206,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  2.374393e+09  NaN   206.0     o
2  1.413911e+09  NaN   206.0     d"
207,207,44861088,4968645019,2023-06-24 11:36:00,,0 days 00:04:49,2023-06-24 11:40:49,,False,,2899,7.5,False,100,207,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.486109e+07  NaN   207.0     o
2  4.968645e+09  NaN   207.0     d"
208,208,44868826,1413911024,2023-06-24 11:36:42,,0 days 00:03:24,2023-06-24 11:40:06,,False,,2047,7.5,False,100,208,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.486883e+07  NaN   208.0     o
2  1.413911e+09  NaN   208.0     d"
209,209,503608237,7098470110,2023-06-24 11:37:30,,0 days 00:05:22,2023-06-24 11:42:52,,False,,3228,7.5,False,100,209,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  5.036082e+08  NaN   209.0     o
2  7.098470e+09  NaN   209.0     d"
210,210,7170315205,44822065,2023-06-24 11:37:41,,0 days 00:04:05,2023-06-24 11:41:46,,False,,2456,7.5,False,100,210,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  7.170315e+09  NaN   210.0     o
2  4.482206e+07  NaN   210.0     d"
211,211,44827614,44858082,2023-06-24 11:40:00,,0 days 00:05:03,2023-06-24 11:45:03,,False,,3037,7.5,False,100,211,0,"         node time  req_id    od
0         NaN  NaN     NaN  None
1  44827614.0  NaN   211.0     o
2  44858082.0  NaN   211.0     d"
212,212,1413910858,582518306,2023-06-24 11:40:02,,0 days 00:04:38,2023-06-24 11:44:40,,False,,2789,7.5,False,100,212,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.413911e+09  NaN   212.0     o
2  5.825183e+08  NaN   212.0     d"
213,213,44864976,44803328,2023-06-24 11:42:51,,0 days 00:04:21,2023-06-24 11:47:12,,False,,2610,7.5,False,100,213,0,"         node time  req_id    od
0         NaN  NaN     NaN  None
1  44864976.0  NaN   213.0     o
2  44803328.0  NaN   213.0     d"
214,214,629555884,44844067,2023-06-24 11:42:52,,0 days 00:03:55,2023-06-24 11:46:47,,False,,2357,7.5,False,100,214,0,"          node time  req_id    od
0          NaN  NaN     NaN  None
1  629555884.0  NaN   214.0     o
2   44844067.0  NaN   214.0     d"
215,215,1435362424,1448535785,2023-06-24 11:42:56,,0 days 00:07:42,2023-06-24 11:50:38,,False,,4625,7.5,False,100,215,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.435362e+09  NaN   215.0     o
2  1.448536e+09  NaN   215.0     d"
216,216,44814389,1402734682,2023-06-24 11:43:06,,0 days 00:06:17,2023-06-24 11:49:23,,False,,3779,7.5,False,100,216,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.481439e+07  NaN   216.0     o
2  1.402735e+09  NaN   216.0     d"
217,217,1830058780,1584562931,2023-06-24 11:45:05,,0 days 00:03:42,2023-06-24 11:48:47,,False,,2223,7.5,False,100,217,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.830059e+09  NaN   217.0     o
2  1.584563e+09  NaN   217.0     d"
218,218,4552156086,44815349,2023-06-24 11:45:10,,0 days 00:04:02,2023-06-24 11:49:12,,False,,2429,7.5,False,100,218,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.552156e+09  NaN   218.0     o
2  4.481535e+07  NaN   218.0     d"
219,219,1448535812,44859966,2023-06-24 11:46:11,,0 days 00:07:22,2023-06-24 11:53:33,,False,,4422,7.5,False,100,219,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.448536e+09  NaN   219.0     o
2  4.485997e+07  NaN   219.0     d"
220,220,1566353769,1508965073,2023-06-24 11:46:11,,0 days 00:06:03,2023-06-24 11:52:14,,False,,3639,7.5,False,100,220,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.566354e+09  NaN   220.0     o
2  1.508965e+09  NaN   220.0     d"
221,221,366654673,1402734754,2023-06-24 11:46:19,,0 days 00:06:35,2023-06-24 11:52:54,,False,,3957,7.5,False,100,221,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  3.666547e+08  NaN   221.0     o
2  1.402735e+09  NaN   221.0     d"
222,222,1530303709,44827614,2023-06-24 11:47:36,,0 days 00:03:47,2023-06-24 11:51:23,,False,,2277,7.5,False,100,222,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.530304e+09  NaN   222.0     o
2  4.482761e+07  NaN   222.0     d"
223,223,1831506883,1851699238,2023-06-24 11:47:38,,0 days 00:09:19,2023-06-24 11:56:57,,False,,5590,7.5,False,100,223,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.831507e+09  NaN   223.0     o
2  1.851699e+09  NaN   223.0     d"
224,224,5605799278,44809902,2023-06-24 11:47:39,,0 days 00:08:01,2023-06-24 11:55:40,,False,,4813,7.5,False,100,224,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  5.605799e+09  NaN   224.0     o
2  4.480990e+07  NaN   224.0     d"
225,225,1838103225,44814377,2023-06-24 11:48:01,,0 days 00:05:40,2023-06-24 11:53:41,,False,,3400,7.5,False,100,225,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.838103e+09  NaN   225.0     o
2  4.481438e+07  NaN   225.0     d"
226,226,1448535806,630748802,2023-06-24 11:48:43,,0 days 00:06:26,2023-06-24 11:55:09,,False,,3864,7.5,False,100,226,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.448536e+09  NaN   226.0     o
2  6.307488e+08  NaN   226.0     d"
227,227,44712548,1510592029,2023-06-24 11:49:25,,0 days 00:05:45,2023-06-24 11:55:10,,False,,3459,7.5,False,100,227,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.471255e+07  NaN   227.0     o
2  1.510592e+09  NaN   227.0     d"
228,228,629532196,44714873,2023-06-24 11:49:28,,0 days 00:08:12,2023-06-24 11:57:40,,False,,4927,7.5,False,100,228,0,"          node time  req_id    od
0          NaN  NaN     NaN  None
1  629532196.0  NaN   228.0     o
2   44714873.0  NaN   228.0     d"
229,229,44859599,4968645028,2023-06-24 11:50:01,,0 days 00:04:56,2023-06-24 11:54:57,,False,,2960,7.5,False,100,229,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.485960e+07  NaN   229.0     o
2  4.968645e+09  NaN   229.0     d"
230,230,1448535729,5159209866,2023-06-24 11:51:06,,0 days 00:06:52,2023-06-24 11:57:58,,False,,4123,7.5,False,100,230,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.448536e+09  NaN   230.0     o
2  5.159210e+09  NaN   230.0     d"
231,231,44816475,1620258009,2023-06-24 11:52:01,,0 days 00:04:39,2023-06-24 11:56:40,,False,,2797,7.5,False,100,231,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.481648e+07  NaN   231.0     o
2  1.620258e+09  NaN   231.0     d"
232,232,1571088417,44822489,2023-06-24 11:52:53,,0 days 00:03:24,2023-06-24 11:56:17,,False,,2043,7.5,False,100,232,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.571088e+09  NaN   232.0     o
2  4.482249e+07  NaN   232.0     d"
233,233,1580650064,479606973,2023-06-24 11:54:32,,0 days 00:03:47,2023-06-24 11:58:19,,False,,2272,7.5,False,100,233,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.580650e+09  NaN   233.0     o
2  4.796070e+08  NaN   233.0     d"
234,234,1848200749,44824666,2023-06-24 11:55:52,,0 days 00:05:25,2023-06-24 12:01:17,,False,,3250,7.5,False,100,234,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.848201e+09  NaN   234.0     o
2  4.482467e+07  NaN   234.0     d"
235,235,2374392592,44836387,2023-06-24 11:57:00,,0 days 00:04:14,2023-06-24 12:01:14,,False,,2544,7.5,False,100,235,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  2.374393e+09  NaN   235.0     o
2  4.483639e+07  NaN   235.0     d"
236,236,4846026455,1448535914,2023-06-24 11:58:42,,0 days 00:04:59,2023-06-24 12:03:41,,False,,2990,7.5,False,100,236,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.846026e+09  NaN   236.0     o
2  1.448536e+09  NaN   236.0     d"
237,237,44843606,1258470923,2023-06-24 11:58:52,,0 days 00:04:41,2023-06-24 12:03:33,,False,,2813,7.5,False,100,237,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.484361e+07  NaN   237.0     o
2  1.258471e+09  NaN   237.0     d"
238,238,6597272889,5124546089,2023-06-24 11:59:58,,0 days 00:04:38,2023-06-24 12:04:36,,False,,2785,7.5,False,100,238,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  6.597273e+09  NaN   238.0     o
2  5.124546e+09  NaN   238.0     d"
239,239,1575265140,1258470923,2023-06-24 12:01:19,,0 days 00:05:04,2023-06-24 12:06:23,,False,,3041,7.5,False,100,239,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.575265e+09  NaN   239.0     o
2  1.258471e+09  NaN   239.0     d"
240,240,3377240326,1516978174,2023-06-24 12:02:02,,0 days 00:04:22,2023-06-24 12:06:24,,False,,2625,7.5,False,100,240,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  3.377240e+09  NaN   240.0     o
2  1.516978e+09  NaN   240.0     d"
241,241,1584637090,44773017,2023-06-24 12:02:21,,0 days 00:03:40,2023-06-24 12:06:01,,False,,2202,7.5,False,100,241,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.584637e+09  NaN   241.0     o
2  4.477302e+07  NaN   241.0     d"
242,242,44834683,44787298,2023-06-24 12:02:32,,0 days 00:05:21,2023-06-24 12:07:53,,False,,3212,7.5,False,100,242,0,"         node time  req_id    od
0         NaN  NaN     NaN  None
1  44834683.0  NaN   242.0     o
2  44787298.0  NaN   242.0     d"
243,243,2328071529,1552651408,2023-06-24 12:03:17,,0 days 00:03:32,2023-06-24 12:06:49,,False,,2127,7.5,False,100,243,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  2.328072e+09  NaN   243.0     o
2  1.552651e+09  NaN   243.0     d"
244,244,1565882142,565046998,2023-06-24 12:04:05,,0 days 00:05:16,2023-06-24 12:09:21,,False,,3169,7.5,False,100,244,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.565882e+09  NaN   244.0     o
2  5.650470e+08  NaN   244.0     d"
245,245,1854067405,44824147,2023-06-24 12:05:49,,0 days 00:03:57,2023-06-24 12:09:46,,False,,2376,7.5,False,100,245,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.854067e+09  NaN   245.0     o
2  4.482415e+07  NaN   245.0     d"
246,246,44866496,44796944,2023-06-24 12:06:04,,0 days 00:04:09,2023-06-24 12:10:13,,False,,2490,7.5,False,100,246,0,"         node time  req_id    od
0         NaN  NaN     NaN  None
1  44866496.0  NaN   246.0     o
2  44796944.0  NaN   246.0     d"
247,247,313319585,5750212521,2023-06-24 12:06:58,,0 days 00:03:52,2023-06-24 12:10:50,,False,,2327,7.5,False,100,247,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  3.133196e+08  NaN   247.0     o
2  5.750213e+09  NaN   247.0     d"
248,248,1413911135,1391531564,2023-06-24 12:09:38,,0 days 00:05:06,2023-06-24 12:14:44,,False,,3062,7.5,False,100,248,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.413911e+09  NaN   248.0     o
2  1.391532e+09  NaN   248.0     d"
249,249,44890549,44827614,2023-06-24 12:09:50,,0 days 00:03:46,2023-06-24 12:13:36,,False,,2268,7.5,False,100,249,0,"         node time  req_id    od
0         NaN  NaN     NaN  None
1  44890549.0  NaN   249.0     o
2  44827614.0  NaN   249.0     d"
250,250,1402734501,5235337217,2023-06-24 12:10:28,,0 days 00:05:05,2023-06-24 12:15:33,,False,,3055,7.5,False,100,250,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.402735e+09  NaN   250.0     o
2  5.235337e+09  NaN   250.0     d"
251,251,44858614,44814387,2023-06-24 12:11:03,,0 days 00:04:00,2023-06-24 12:15:03,,False,,2408,7.5,False,100,251,0,"         node time  req_id    od
0         NaN  NaN     NaN  None
1  44858614.0  NaN   251.0     o
2  44814387.0  NaN   251.0     d"
252,252,1519889948,1571087701,2023-06-24 12:13:55,,0 days 00:03:45,2023-06-24 12:17:40,,False,,2254,7.5,False,100,252,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.519890e+09  NaN   252.0     o
2  1.571088e+09  NaN   252.0     d"
253,253,44801590,4124549374,2023-06-24 12:15:46,,0 days 00:04:52,2023-06-24 12:20:38,,False,,2920,7.5,False,100,253,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.480159e+07  NaN   253.0     o
2  4.124549e+09  NaN   253.0     d"
254,254,503608237,44833576,2023-06-24 12:16:14,,0 days 00:05:29,2023-06-24 12:21:43,,False,,3294,7.5,False,100,254,0,"          node time  req_id    od
0          NaN  NaN     NaN  None
1  503608237.0  NaN   254.0     o
2   44833576.0  NaN   254.0     d"
255,255,6597272889,44836384,2023-06-24 12:16:34,,0 days 00:04:12,2023-06-24 12:20:46,,False,,2523,7.5,False,100,255,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  6.597273e+09  NaN   255.0     o
2  4.483638e+07  NaN   255.0     d"
256,256,7098468085,1571091924,2023-06-24 12:18:21,,0 days 00:04:42,2023-06-24 12:23:03,,False,,2826,7.5,False,100,256,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  7.098468e+09  NaN   256.0     o
2  1.571092e+09  NaN   256.0     d"
257,257,44841575,1402734794,2023-06-24 12:18:51,,0 days 00:05:24,2023-06-24 12:24:15,,False,,3249,7.5,False,100,257,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.484158e+07  NaN   257.0     o
2  1.402735e+09  NaN   257.0     d"
258,258,7229895333,44773463,2023-06-24 12:20:46,,0 days 00:06:23,2023-06-24 12:27:09,,False,,3838,7.5,False,100,258,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  7.229895e+09  NaN   258.0     o
2  4.477346e+07  NaN   258.0     d"
259,259,44812871,1449050796,2023-06-24 12:23:25,,0 days 00:05:49,2023-06-24 12:29:14,,False,,3490,7.5,False,100,259,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.481287e+07  NaN   259.0     o
2  1.449051e+09  NaN   259.0     d"
260,260,6248301254,44779306,2023-06-24 12:23:27,,0 days 00:06:39,2023-06-24 12:30:06,,False,,3999,7.5,False,100,260,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  6.248301e+09  NaN   260.0     o
2  4.477931e+07  NaN   260.0     d"
261,261,1402734468,4715765487,2023-06-24 12:26:11,,0 days 00:06:19,2023-06-24 12:32:30,,False,,3790,7.5,False,100,261,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.402734e+09  NaN   261.0     o
2  4.715765e+09  NaN   261.0     d"
262,262,1393024904,5353328924,2023-06-24 12:26:17,,0 days 00:06:16,2023-06-24 12:32:33,,False,,3765,7.5,False,100,262,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.393025e+09  NaN   262.0     o
2  5.353329e+09  NaN   262.0     d"
263,263,44729058,1569648456,2023-06-24 12:27:04,,0 days 00:06:52,2023-06-24 12:33:56,,False,,4121,7.5,False,100,263,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.472906e+07  NaN   263.0     o
2  1.569648e+09  NaN   263.0     d"
264,264,1569975372,44839603,2023-06-24 12:27:57,,0 days 00:03:51,2023-06-24 12:31:48,,False,,2314,7.5,False,100,264,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.569975e+09  NaN   264.0     o
2  4.483960e+07  NaN   264.0     d"
265,265,44713428,44782008,2023-06-24 12:27:57,,0 days 00:04:33,2023-06-24 12:32:30,,False,,2734,7.5,False,100,265,0,"         node time  req_id    od
0         NaN  NaN     NaN  None
1  44713428.0  NaN   265.0     o
2  44782008.0  NaN   265.0     d"
266,266,1608998330,4261101335,2023-06-24 12:28:36,,0 days 00:05:30,2023-06-24 12:34:06,,False,,3302,7.5,False,100,266,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.608998e+09  NaN   266.0     o
2  4.261101e+09  NaN   266.0     d"
267,267,44875431,1510592129,2023-06-24 12:28:43,,0 days 00:06:53,2023-06-24 12:35:36,,False,,4139,7.5,False,100,267,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.487543e+07  NaN   267.0     o
2  1.510592e+09  NaN   267.0     d"
268,268,1615493865,44790565,2023-06-24 12:29:42,,0 days 00:03:58,2023-06-24 12:33:40,,False,,2387,7.5,False,100,268,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.615494e+09  NaN   268.0     o
2  4.479056e+07  NaN   268.0     d"
269,269,4246212797,44779743,2023-06-24 12:30:54,,0 days 00:04:46,2023-06-24 12:35:40,,False,,2869,7.5,False,100,269,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.246213e+09  NaN   269.0     o
2  4.477974e+07  NaN   269.0     d"
270,270,1576745682,2106976157,2023-06-24 12:31:01,,0 days 00:04:25,2023-06-24 12:35:26,,False,,2655,7.5,False,100,270,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.576746e+09  NaN   270.0     o
2  2.106976e+09  NaN   270.0     d"
271,271,1584596445,44838391,2023-06-24 12:32:12,,0 days 00:06:30,2023-06-24 12:38:42,,False,,3909,7.5,False,100,271,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.584596e+09  NaN   271.0     o
2  4.483839e+07  NaN   271.0     d"
272,272,44806814,44841079,2023-06-24 12:33:53,,0 days 00:05:14,2023-06-24 12:39:07,,False,,3144,7.5,False,100,272,0,"         node time  req_id    od
0         NaN  NaN     NaN  None
1  44806814.0  NaN   272.0     o
2  44841079.0  NaN   272.0     d"
273,273,1580679747,630742373,2023-06-24 12:34:06,,0 days 00:04:07,2023-06-24 12:38:13,,False,,2478,7.5,False,100,273,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.580680e+09  NaN   273.0     o
2  6.307424e+08  NaN   273.0     d"
274,274,5356459943,44857676,2023-06-24 12:34:25,,0 days 00:03:46,2023-06-24 12:38:11,,False,,2266,7.5,False,100,274,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  5.356460e+09  NaN   274.0     o
2  4.485768e+07  NaN   274.0     d"
275,275,44852053,1448535880,2023-06-24 12:34:59,,0 days 00:04:46,2023-06-24 12:39:45,,False,,2861,7.5,False,100,275,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.485205e+07  NaN   275.0     o
2  1.448536e+09  NaN   275.0     d"
276,276,44812020,3201816976,2023-06-24 12:37:15,,0 days 00:05:28,2023-06-24 12:42:43,,False,,3289,7.5,False,100,276,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.481202e+07  NaN   276.0     o
2  3.201817e+09  NaN   276.0     d"
277,277,44852792,4349049062,2023-06-24 12:37:45,,0 days 00:03:51,2023-06-24 12:41:36,,False,,2317,7.5,False,100,277,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.485279e+07  NaN   277.0     o
2  4.349049e+09  NaN   277.0     d"
278,278,244183905,44802443,2023-06-24 12:38:01,,0 days 00:04:00,2023-06-24 12:42:01,,False,,2409,7.5,False,100,278,0,"          node time  req_id    od
0          NaN  NaN     NaN  None
1  244183905.0  NaN   278.0     o
2   44802443.0  NaN   278.0     d"
279,279,365993500,44809060,2023-06-24 12:39:47,,0 days 00:04:40,2023-06-24 12:44:27,,False,,2802,7.5,False,100,279,0,"          node time  req_id    od
0          NaN  NaN     NaN  None
1  365993500.0  NaN   279.0     o
2   44809060.0  NaN   279.0     d"
280,280,44835823,1571093185,2023-06-24 12:43:04,,0 days 00:04:00,2023-06-24 12:47:04,,False,,2407,7.5,False,100,280,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.483582e+07  NaN   280.0     o
2  1.571093e+09  NaN   280.0     d"
281,281,1402771602,44852796,2023-06-24 12:43:30,,0 days 00:08:51,2023-06-24 12:52:21,,False,,5314,7.5,False,100,281,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.402772e+09  NaN   281.0     o
2  4.485280e+07  NaN   281.0     d"
282,282,2595466387,44815814,2023-06-24 12:44:37,,0 days 00:03:20,2023-06-24 12:47:57,,False,,2009,7.5,False,100,282,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  2.595466e+09  NaN   282.0     o
2  4.481581e+07  NaN   282.0     d"
283,283,1436427094,44832709,2023-06-24 12:45:01,,0 days 00:03:29,2023-06-24 12:48:30,,False,,2092,7.5,False,100,283,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.436427e+09  NaN   283.0     o
2  4.483271e+07  NaN   283.0     d"
284,284,1840078410,1530303664,2023-06-24 12:45:59,,0 days 00:03:26,2023-06-24 12:49:25,,False,,2061,7.5,False,100,284,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.840078e+09  NaN   284.0     o
2  1.530304e+09  NaN   284.0     d"
285,285,1519889795,5119873482,2023-06-24 12:47:42,,0 days 00:06:28,2023-06-24 12:54:10,,False,,3880,7.5,False,100,285,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.519890e+09  NaN   285.0     o
2  5.119873e+09  NaN   285.0     d"
286,286,1517579041,44838797,2023-06-24 12:47:48,,0 days 00:03:52,2023-06-24 12:51:40,,False,,2322,7.5,False,100,286,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.517579e+09  NaN   286.0     o
2  4.483880e+07  NaN   286.0     d"
287,287,1584637042,4349049083,2023-06-24 12:48:18,,0 days 00:05:28,2023-06-24 12:53:46,,False,,3288,7.5,False,100,287,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.584637e+09  NaN   287.0     o
2  4.349049e+09  NaN   287.0     d"
288,288,4986579668,44812870,2023-06-24 12:49:20,,0 days 00:06:38,2023-06-24 12:55:58,,False,,3980,7.5,False,100,288,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.986580e+09  NaN   288.0     o
2  4.481287e+07  NaN   288.0     d"
289,289,1436427185,44835265,2023-06-24 12:50:12,,0 days 00:03:32,2023-06-24 12:53:44,,False,,2120,7.5,False,100,289,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.436427e+09  NaN   289.0     o
2  4.483526e+07  NaN   289.0     d"
290,290,44843109,5079641539,2023-06-24 12:51:08,,0 days 00:03:58,2023-06-24 12:55:06,,False,,2389,7.5,False,100,290,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.484311e+07  NaN   290.0     o
2  5.079642e+09  NaN   290.0     d"
291,291,30016684,1391531612,2023-06-24 12:51:50,,0 days 00:06:56,2023-06-24 12:58:46,,False,,4160,7.5,False,100,291,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  3.001668e+07  NaN   291.0     o
2  1.391532e+09  NaN   291.0     d"
292,292,3420136000,44862991,2023-06-24 12:52:32,,0 days 00:04:57,2023-06-24 12:57:29,,False,,2971,7.5,False,100,292,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  3.420136e+09  NaN   292.0     o
2  4.486299e+07  NaN   292.0     d"
293,293,7229895330,1580650064,2023-06-24 12:52:40,,0 days 00:06:38,2023-06-24 12:59:18,,False,,3986,7.5,False,100,293,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  7.229895e+09  NaN   293.0     o
2  1.580650e+09  NaN   293.0     d"
294,294,3377240345,1530303693,2023-06-24 12:53:29,,0 days 00:04:10,2023-06-24 12:57:39,,False,,2501,7.5,False,100,294,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  3.377240e+09  NaN   294.0     o
2  1.530304e+09  NaN   294.0     d"
295,295,44865435,1448535850,2023-06-24 12:53:37,,0 days 00:09:25,2023-06-24 13:03:02,,False,,5650,7.5,False,100,295,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.486544e+07  NaN   295.0     o
2  1.448536e+09  NaN   295.0     d"
296,296,715714846,44846574,2023-06-24 12:54:49,,0 days 00:03:41,2023-06-24 12:58:30,,False,,2212,7.5,False,100,296,0,"          node time  req_id    od
0          NaN  NaN     NaN  None
1  715714846.0  NaN   296.0     o
2   44846574.0  NaN   296.0     d"
297,297,4244384215,1448535880,2023-06-24 12:54:50,,0 days 00:03:42,2023-06-24 12:58:32,,False,,2221,7.5,False,100,297,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.244384e+09  NaN   297.0     o
2  1.448536e+09  NaN   297.0     d"
298,298,44864084,1269112834,2023-06-24 12:56:32,,0 days 00:05:50,2023-06-24 13:02:22,,False,,3501,7.5,False,100,298,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  4.486408e+07  NaN   298.0     o
2  1.269113e+09  NaN   298.0     d"
299,299,5264539952,3685740890,2023-06-24 12:56:38,,0 days 00:04:23,2023-06-24 13:01:01,,False,,2632,7.5,False,100,299,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  5.264540e+09  NaN   299.0     o
2  3.685741e+09  NaN   299.0     d"
300,300,1530303598,1421472390,2023-06-24 12:57:36,,0 days 00:03:54,2023-06-24 13:01:30,,False,,2347,7.5,False,100,300,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  1.530304e+09  NaN   300.0     o
2  1.421472e+09  NaN   300.0     d"
301,301,3669218076,1558185453,2023-06-24 12:58:09,,0 days 00:07:13,2023-06-24 13:05:22,,False,,4339,7.5,False,100,301,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  3.669218e+09  NaN   301.0     o
2  1.558185e+09  NaN   301.0     d"
302,302,3510592637,44818951,2023-06-24 12:58:46,,0 days 00:05:08,2023-06-24 13:03:54,,False,,3082,7.5,False,100,302,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  3.510593e+09  NaN   302.0     o
2  4.481895e+07  NaN   302.0     d"
303,303,44857299,44847009,2023-06-24 12:58:51,,0 days 00:04:36,2023-06-24 13:03:27,,False,,2768,7.5,False,100,303,0,"         node time  req_id    od
0         NaN  NaN     NaN  None
1  44857299.0  NaN   303.0     o
2  44847009.0  NaN   303.0     d"
304,304,44831011,44817443,2023-06-24 12:59:06,,0 days 00:04:00,2023-06-24 13:03:06,,False,,2407,7.5,False,100,304,0,"         node time  req_id    od
0         NaN  NaN     NaN  None
1  44831011.0  NaN   304.0     o
2  44817443.0  NaN   304.0     d"
305,305,582004773,7119303875,2023-06-24 12:59:19,,0 days 00:04:30,2023-06-24 13:03:49,,False,,2707,7.5,False,100,305,0,"           node time  req_id    od
0           NaN  NaN     NaN  None
1  5.820048e+08  NaN   305.0     o
2  7.119304e+09  NaN   305.0     d"
